content,publish_time,like_num,forward_num,comment_num
Riri 的最佳伴舞不在电视机里，是我们的猫猫！ 针娭毑的微博视频  ,2023-02-13 09:48,28,0,1
这个号碎碎念快5万了，真的好惊人  原图,2023-07-26 18:03,66,0,22
我已经无法理解某些行为，在我眼里：你就喜欢穷且牛子小还AA的男人在她们眼里：我纯爱战士  ,2023-05-22 15:55,102,0,5
:我有很多故事，每次Celia听了都会惊讶，你这个怎么不发微博，我说，微博太无聊了，发了，很多人总是来审判你，八卦你，误解你。一件好玩的事，压根就不好玩了。特别是一些私人生活的，大家特喜欢代入自己，来抬杠。比如我说这里的小孩工作了就把爸爸踢出银行账户，结果下面就有人说，怎么不新开一个，refer还有bonus。我他爹怎么知道啊？人家妈妈亲口和我们说的，我记录转述而已，非得符合你的逻辑吗？真的非常扫兴。经历多了就不爱说我生活里听来的有意思的现象了。,2023-02-03 19:37,25,0,1
去参加超级碗party了，做了两道菜带去朋友家  ,2023-02-13 08:20,8,0,0
最近是一点表达欲都没有了，挤都挤不出来  ,2023-02-03 18:49,8,0,4
好想过有十亿美元的人生啊，能不能给我一个一天的单次使用感，让我好歹尝个味儿，做普通人做了27年，也需要点新鲜感啦,2023-04-09 15:38,39,0,1
"我喝多了的时候，一句中文都不会说，我会疯狂地和每一个人说英语，比如街上的陌生人，我会要求大家vote for me, I’m the only hope for US，let me be the president it’s time to have the first female president   ",2023-05-15 17:13,72,0,4
和女儿进行了愉快的交流 针娭毑的微博视频  ,2023-05-16 06:40,37,0,3
我发现微博上有一群人很喜欢单线程思维，就是xxx不香吗。我就很纳闷，很香啊，就是因为很香才想combine更多啊，拿到你的阈值就这么点吗，不会想要更多吗，不想要精彩缤纷的丰富吗，只要一个就满足吗？我不行，我同时想要的东西实在太多了，没办法满足于单线程给我的反馈。  ,2023-01-14 17:04,34,0,0
网页链接我说东，你说西，总结你是个大沙比  原图 ,2023-04-08 14:13,32,0,3
梦到和两个男的在老家搞3人游戏，被我爸推门而入，然后我们三个都被揍了……好神奇，明明已有2个成年男性，我的意识里我爸仍然是那个可以殴打一切的人，说明在梦里我都是小时候挨打的幼童心态。,2023-07-25 02:04,34,0,1
男人的花期好短啊，看老公20岁之前的照片真的觉得昙花一现一样，可能是前女友会拍照的缘故？图三是现在的侧脸，好想把男人定格在19岁，我真的只想品尝最美的样貌和最硬时期的鸡  [组图共3张] 原图,2023-03-07 20:14,219,0,48
:其实我身边的白人夫妇，他们都是33岁了，还在博一，他们也没有settle down，全世界搬家的那种，我问了她们有定居的打算吗，她们说没有，我说那你有生育的打算吗，她们也说没有。就人家33岁，压根不想让自己的生活尘埃落定，而我刚买28岁，我就想我的生活变成板上钉钉，因为她们没有走过我开始的路，我也有很多东亚创伤留下的后遗症，才会拥有很多对生活的控制欲，我需要掌控而获得安全感。,2023-06-08 17:52,144,0,14
怎么这么可爱啊小宝  [组图共2张] 原图,2023-02-05 15:07,41,0,1
笑死了，感觉大家（周围的朋友）自从认识了我，就没有那么卷了，都会被我诱惑出去游山玩水，而不是周末还继续科研。  原图 ,2023-04-08 16:34,35,0,1
:当时和这个男生在一起特别痛苦，我屡次分手，真的提分手提了无数次，每一次大家都成为他的合谋，一直劝我。而且这男的和我求婚无数次，我都拒绝。他妈就直接阴阳怪气，心气这么高，看不上就不要耽误别人时间。我说了句，我想分手，我分得掉吗。最后分手的故事也发过微博，我离职，离开这座城市，房子给他免费住，住到他觉得我真的不会回来了才搬回单位宿舍的。这人狗皮膏药，不自己剐掉一层皮压根撕不掉。而且他非常讨好我妈，联合我妈一直围剿我。非常非常痛苦。而且我当时年纪还非常小，我才20出头我懂什么啊，我对妈妈也有残存的爱意，她虐我，我仍然选择爱她，没有彻底精神断奶，我仍然奢望她爱我。,2023-02-11 13:17,75,0,6
这个实在是太好笑了，微微喝多了就爬到另外一个朋友背上说，let’s dance，然后就成这样了，笑死我了 针娭毑的微博视频  ,2023-04-11 11:47,46,0,7
上条是一种心情，很难理解吗？我只能说你们举报的人毫无幽默感可言  ,2023-04-29 10:11,19,0,3
这头我剪的，大金链子从我这淘汰给他的，怎么回事，还有点那味儿  原图 ,2023-05-12 12:34,146,0,37
一天天的，啥也没干了，却累得不行。  ,2023-07-12 14:11,31,0,1
有些博主经常批判爹，但是自己的微博一股点评别人生活的爹味……试图教别人怎么做人，怎么生活，真的味儿好重  ,2023-06-11 11:12,59,0,1
过了一段淫乱的生活以后，我又喜提养胃了。这次是真的（下次的事下次再说）  ,2023-07-13 07:55,23,0,0
回家以后情绪变得非常稳定，这辈子再也不会走出舒适区一步了  [组图共4张] 原图,2023-07-04 11:20,122,0,10
爱情的代价 针娭毑的微博视频  ,2023-02-24 19:21,10,0,8
无语啊，怎么明星的恋情也能称作瓜，谁不想有个人聊聊天说一些废话谁不想做点爱啊，赚再多钱，你有的欲望她们都有啊。完全不感兴趣她们的恋情就像不感兴趣她们也会吃饭放屁拉屎一样。  ,2023-05-26 18:36,92,0,1
笑死了，今天打吃鸡打了6个小时，村里的冬天只能这么过了哈哈哈哈,2023-02-04 18:21,9,0,0
老公真的很开心，因为他洗完澡躺在床上无缘无故地就“哈！哈！哈！”我说，你怎么了，他说，躺床上一想就觉得我的生活也太开心了吧，想想就想笑，只能哈哈哈呀！我说，你真幽默，哈哈哈  ,2023-05-18 17:23,86,0,4
:最近我的主页不停地有人讨论一个女博主，好像是叫当归，我也不了解她，我不爱看任何vlog 所以就错过她的内容。今天打开她主页看了一下置顶的视频，下面很多粉丝都觉得自己被“背叛”了，被“欺骗”了，原来是她之前的风格是精致单身恐婚恐育有钱有闲，然后突然结婚生小孩，男方条件比她差太多，以及没有看到这个男生为家庭付出了什么，俗称凤凰男。因为我没有喜欢过她，所以也啥感觉。作为第一次看她视频的人，我就是一种单纯的崩溃。开头就各种看她的宝宝，我真的很不喜欢看别人的娃娃。全是围绕宝宝开展的，然后带大家看她放宝宝辅食的柜子，然后视频里就是各种“太麻烦了”，那也太麻烦了。其实我很能理解这种麻烦，因为我见证了舅妈生妹妹的过程，就是这样的，家里像打仗一样，所有的生活是围绕着小孩展开，刚生完的身体加上沉重的育儿负担没有被分担，妈妈们会特别的累，觉得干什么都很麻烦，换个床很麻烦，布置家里很麻烦。这就是真实的生育带来的兵荒马乱，一个再精致的人进入这次叙事都会失去一部分自我，只想随便应付。随着娃的长大，很多东西也开始回到正轨，慢慢舅妈也有时间收拾一下自己，收拾一下家里。我也能理解她的粉丝为什么这么声讨她，因为她婚前过上很多人梦想的生活，当她婚育后，让很多人觉得你和我身边的宝妈，你和我的妈妈，其实是过一样的生活，找一个不怎么样的老公，过一种不停付出的生活。粉丝在想着，有人替自己岁月静好，结果她和其他人已没有太大区别。一种投射的落差导致老粉有诸多的情绪。因为我没有在她身上投射过任何，所以在我眼里她就是一个普通人，所以一个普通人找了个普通的男人，结婚生子，被小孩占据，是很正常的事。因为我生活里35岁以上的人，谁不是已婚已育呢？因为我生活里的婚育案例也全是我觉得男方配不上女方的。实在太普遍了，普遍到觉得太正常了。我唯一觉得可惜的是，任何一个女人被家庭占据，被小孩占据的那种精力被榨干，什么都可以随便对付一口，这种真实的困境。我们如何在生育里不失去自我呢？我也不知道。因为我无法解开这个问题，所以就对生育的世界避而远之。在我眼里，结婚错了还可以离婚。生育错了，无解。而且我知道很多人会说，生了会很喜欢自己的小孩，很幸福。我很讨厌被激素控制的自己，特别是孕激素。我也不是出于我无法做好一个妈妈的身份而觉得不想生。而是，我压根不想做一个妈妈，而且我坚信我要是做妈妈，做我小孩应该是比较幸福的，因为我会呵护她的完整性，她的边界，她的小世界，以及提供足够的物质条件让她放心探索。但是，我真的不想被任何人占据，我也不想全心全意地去爱任何人。我只想被爱，被服务，被照顾，被伺候，我只想永远这么自我。,2023-06-02 06:17,311,0,31
出来呆了几天，老公已feel insecure [HO加油]  原图 ,2023-06-25 17:39,611,0,33
经过我这一年的二手市场的观察，小留真的最离谱，标的价格让我觉得他们卖的不是二手而是自己的原味，真以为经过ta 手的东西会升值  ,2023-05-22 16:23,49,0,2
我压根就不希望有事可做，因为所有人所谓的做事只是为了避免进入我现在所处的世界罢了。他们闲不下来，因为闲下来，他们比我更加空心，也更感觉到恐惧。某种意义上来说，我已经很强了，可是和巨大的精神世界比，我显得无比渺小，而我接受不了这种渺小，我会尖叫，我会崩溃。  ,2023-04-29 08:32,55,0,0
精神状态逐渐癫狂，妈妈，我可如何是好，暖和的天气再不到来，我将滑向黑暗的丛林里。  ,2023-04-29 08:00,26,0,3
